1	0	100	480	63	6.98	1
1	0	200	1153	127	6.99	0
1	0	300	1898	172	6.99	0
1	0	400	2698	255	6.99	0
1	0	500	3498	255	6.99	0
1	0	600	4387	344	6.99	0
1	0	700	5287	444	6.99	0
1	0	800	6187	511	6.99	0
1	0	900	7087	511	6.99	0
1	0	1000	7987	511	6.99	0
1	0	2000	17964	1023	6.99	0
1	0	3000	28917	1976	6.99	0
1	0	4000	39917	2047	6.99	0
1	0	5000	51822	2952	6.99	0
1	0	6000	63822	3952	6.99	1
1	0	7000	75822	4095	6.99	0
1	0	8000	87822	4095	6.99	0
1	0	9000	100631	4904	6.99	0
1	0	10000	113631	5904	6.99	0
1	0	20000	247248	11808	7.03	1
1	0	30000	387248	16383	7.07	1
1	0	40000	534481	23616	7.11	1
1	0	50000	684481	32767	7.14	2
1	0	60000	834481	32767	7.18	1
1	0	70000	988946	37232	7.22	2
1	0	80000	1148946	47232	7.56	2
1	0	90000	1308946	57232	7.60	3
1	0	100000	1468946	65535	7.64	3
1	1	100	616	180	7.64	0
1	1	200	955	424	7.64	0
1	1	300	1886	651	7.64	0
1	1	400	2360	907	7.64	0
1	1	500	3185	1167	7.64	0
1	1	600	4187	1450	7.64	0
1	1	700	4368	1775	7.64	0
1	1	800	5308	2011	7.64	0
1	1	900	6858	2300	7.64	0
1	1	1000	6651	2603	7.64	1
1	1	2000	16140	5640	7.64	0
1	1	3000	23719	8888	7.64	0
1	1	4000	38658	12179	7.64	0
1	1	5000	53579	15360	7.64	1
1	1	6000	65013	18854	7.64	1
1	1	7000	67352	22836	7.64	1
1	1	8000	77153	26385	7.64	1
1	1	9000	85948	30069	7.64	1
1	1	10000	92561	33956	7.64	1
1	1	20000	234253	71755	7.64	2
1	1	30000	330003	112320	7.64	3
1	1	40000	487277	152364	7.64	4
1	1	50000	615186	194593	7.64	7
1	1	60000	785112	236554	7.64	8
1	1	70000	918433	280136	7.64	11
1	1	80000	1108156	321966	7.64	10
1	1	90000	1323893	365057	7.64	15
1	1	100000	1398772	411635	7.64	13
1	2	100	386	112	7.64	0
1	2	200	960	226	7.64	0
1	2	300	1606	322	7.64	0
1	2	400	2306	454	7.64	0
1	2	500	3006	504	7.64	0
1	2	600	3796	644	7.64	0
1	2	700	4596	794	7.64	0
1	2	800	5396	910	7.64	0
1	2	900	6196	960	7.64	0
1	2	1000	6996	1010	7.64	0
1	2	2000	15974	2022	7.64	0
1	2	3000	25928	3476	7.64	0
1	2	4000	35928	4046	7.64	0
1	2	5000	46834	5452	7.64	1
1	2	6000	57834	6952	7.64	0
1	2	7000	68834	7594	7.64	0
1	2	8000	79834	8094	7.64	1
1	2	9000	91644	9404	7.64	0
1	2	10000	103644	10904	7.64	0
1	2	20000	227262	21808	7.64	1
1	2	30000	357262	31382	7.64	1
1	2	40000	494496	43616	7.64	1
1	2	50000	634496	57766	7.64	1
1	2	60000	774496	62766	7.64	2
1	2	70000	918962	72232	7.64	3
1	2	80000	1068962	87232	7.64	2
1	2	90000	1218962	102232	7.64	2
1	2	100000	1368962	115534	7.64	3
