0	0	10	45	0	6.97	1
0	0	20	190	0	6.98	0
0	0	30	435	0	6.98	0
0	0	40	780	0	6.98	0
0	0	50	1225	0	6.98	0
0	0	60	1770	0	6.98	0
0	0	70	2415	0	6.98	0
0	0	80	3160	0	6.98	0
0	0	90	4005	0	6.98	0
0	0	100	4950	0	6.98	0
0	0	110	5995	0	6.98	0
0	0	120	7140	0	6.98	0
0	0	140	9730	0	6.98	0
0	0	150	11175	0	6.98	0
0	0	160	12720	0	6.98	0
0	0	170	14365	0	6.98	0
0	0	180	16110	0	6.98	0
0	0	190	17955	0	6.98	0
0	0	200	19900	0	6.98	0
0	0	210	21945	0	6.98	0
0	0	220	24090	0	6.98	0
0	0	230	26335	0	6.98	0
0	0	240	28680	0	6.98	0
0	0	250	31125	0	6.98	0
0	0	260	33670	0	6.98	0
0	0	270	36315	0	6.98	0
0	0	280	39060	0	6.98	0
0	0	290	41905	0	6.98	0
0	0	300	44850	0	6.98	0
0	1	10	45	20	6.98	0
0	1	20	190	113	6.98	0
0	1	30	435	205	6.98	0
0	1	40	780	498	6.98	0
0	1	50	1225	593	6.98	0
0	1	60	1770	889	6.98	0
0	1	70	2415	1229	6.98	0
0	1	80	3160	1586	6.98	0
0	1	90	4005	1841	6.98	0
0	1	100	4950	2217	6.98	0
0	1	110	5995	2902	6.98	0
0	1	120	7140	3559	6.98	0
0	1	140	9730	4982	6.98	0
0	1	150	11175	5887	6.98	0
0	1	160	12720	6564	6.98	0
0	1	170	14365	7081	6.98	1
0	1	180	16110	8376	6.98	0
0	1	190	17955	9070	6.98	0
0	1	200	19900	9786	6.98	0
0	1	210	21945	9597	6.98	0
0	1	220	24090	11455	6.98	0
0	1	230	26335	14552	6.98	0
0	1	240	28680	13761	6.98	0
0	1	250	31125	14728	6.98	0
0	1	260	33670	17175	6.98	1
0	1	270	36315	18026	6.98	0
0	1	280	39060	17510	6.98	0
0	1	290	41905	20670	6.98	0
0	1	300	44850	23197	6.98	0
0	2	10	45	45	6.98	0
0	2	20	190	190	6.98	0
0	2	30	435	435	6.98	0
0	2	40	780	780	6.98	0
0	2	50	1225	1225	6.98	0
0	2	60	1770	1770	6.98	0
0	2	70	2415	2415	6.98	0
0	2	80	3160	3160	6.98	0
0	2	90	4005	4005	6.98	0
0	2	100	4950	4950	6.98	1
0	2	110	5995	5995	6.98	0
0	2	120	7140	7140	6.98	0
0	2	140	9730	9730	6.98	0
0	2	150	11175	11175	6.98	0
0	2	160	12720	12720	6.98	0
0	2	170	14365	14365	6.98	0
0	2	180	16110	16110	6.98	0
0	2	190	17955	17955	6.98	0
0	2	200	19900	19900	6.98	0
0	2	210	21945	21945	6.98	1
0	2	220	24090	24090	6.98	0
0	2	230	26335	26335	6.98	0
0	2	240	28680	28680	6.98	0
0	2	250	31125	31125	6.98	0
0	2	260	33670	33670	6.98	0
0	2	270	36315	36315	6.98	0
0	2	280	39060	39060	6.98	0
0	2	290	41905	41905	6.98	1
0	2	300	44850	44850	6.98	0
