1	0	100	342	0	6.98	1
1	0	200	821	0	6.99	0
1	0	300	1321	0	6.99	0
1	0	400	1857	0	6.99	0
1	0	500	2457	0	6.99	0
1	0	600	3057	0	6.99	0
1	0	700	3657	0	6.99	0
1	0	800	4257	0	6.99	0
1	0	900	4857	0	6.99	0
1	0	1000	5457	0	6.99	0
1	0	2000	12364	0	6.99	0
1	0	3000	19364	0	6.99	0
1	0	4000	27084	0	6.99	0
1	0	5000	35084	0	6.99	1
1	0	6000	43084	0	6.99	0
1	0	7000	51084	0	6.99	0
1	0	8000	59084	0	6.99	0
1	0	9000	67084	0	6.99	1
1	0	10000	75243	0	6.99	0
1	0	20000	165243	0	7.03	1
1	0	30000	255719	0	7.07	1
1	0	40000	355719	0	7.11	2
1	0	50000	455719	0	7.14	2
1	0	60000	555719	0	7.18	2
1	0	70000	655719	0	7.22	4
1	0	80000	755719	0	7.56	3
1	0	90000	857146	0	7.60	4
1	0	100000	967146	0	7.64	5
1	1	100	342	457	7.64	0
1	1	200	821	1086	7.64	0
1	1	300	1321	1761	7.64	0
1	1	400	1857	2710	7.64	0
1	1	500	2457	3634	7.64	0
1	1	600	3057	4641	7.64	0
1	1	700	3657	5864	7.64	0
1	1	800	4257	6714	7.64	0
1	1	900	4857	8160	7.64	1
1	1	1000	5457	9432	7.64	0
1	1	2000	12364	21378	7.64	0
1	1	3000	19364	34288	7.64	1
1	1	4000	27084	50522	7.64	0
1	1	5000	35084	66695	7.64	1
1	1	6000	43084	84381	7.64	1
1	1	7000	51084	101375	7.64	1
1	1	8000	59084	122173	7.64	1
1	1	9000	67084	143073	7.64	1
1	1	10000	75243	163962	7.64	2
1	1	20000	165243	382694	7.64	3
1	1	30000	255719	711549	7.64	6
1	1	40000	355719	891876	7.64	8
1	1	50000	455719	1245508	7.64	10
1	1	60000	555719	1647528	7.64	12
1	1	70000	655719	1806102	7.64	15
1	1	80000	755719	2182869	7.64	17
1	1	90000	857146	2512153	7.64	20
1	1	100000	967146	2978745	7.64	23
1	2	100	342	230	7.64	0
1	2	200	821	732	7.64	0
1	2	300	1321	840	7.64	0
1	2	400	1857	1354	7.64	0
1	2	500	2457	1804	7.64	0
1	2	600	3057	2294	7.64	0
1	2	700	3657	3010	7.64	0
1	2	800	4257	2744	7.64	0
1	2	900	4857	3034	7.64	0
1	2	1000	5457	3920	7.64	0
1	2	2000	12364	7284	7.64	0
1	2	3000	19364	13506	7.64	0
1	2	4000	27084	19296	7.64	1
1	2	5000	35084	19212	7.64	0
1	2	6000	43084	24938	7.64	0
1	2	7000	51084	31790	7.64	0
1	2	8000	59084	39794	7.64	1
1	2	9000	67084	46176	7.64	0
1	2	10000	75243	53704	7.64	1
1	2	20000	165243	113812	7.64	1
1	2	30000	255719	189508	7.64	1
1	2	40000	355719	221344	7.64	2
1	2	50000	455719	270768	7.64	2
1	2	60000	555719	361978	7.64	4
1	2	70000	655719	496504	7.64	4
1	2	80000	755719	473680	7.64	6
1	2	90000	857146	585344	7.64	5
1	2	100000	967146	619654	7.64	6
